,0,1,2,3,Request Number,Conditions
1709,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59922,GREY VAN - LICENSE PLATE #UT 104ULZ - SELLING FOOD OUT OF VEHICLE ABOUT 10:30 AM
1710,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54127,JANICE FROM SLC SCHOOL DISTRICT CALLED AND SAID THAT THIS SCHOOL HASN'T HAD AN INSPECTION...
1711,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46531,"SOME OFTHE STAFF INVOLVED IN PREPARING, HANDLING, OR PORTIONING OUT FOOD DO NOT HAVE CURRENT FOOD HANDLER PERMIT CARDS."
1712,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",125769,Dogs in patio area.
1713,fbi_doc,"__________________________________________
","  markup_id vis_category start end      txt type
0        T0       Target    26  33  illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",44885,TWO UNRELATED FOOD BOURNE ILLNESS REPORTS
1714,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",55076,A WELDER WORKING ON A GAS LINE IN THE FACILITY TOLD THE WORKERS TO COVER THE FOOD BECAUSE THEIR WOULD BE DEBRIS AND SPARKS FLYING AROUND AND THEY DID NOT COVER THE FOOD. HE ALSO NOTICED A LOT OF FILTH BEHIND THE EQUIPMENT IN THE RESTAURANT.
1715,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     8  11  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",139902,Suspect FBI.  Reports of multiple illnesses.  One complainant reports that the cafeteria is closed.
1716,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132128,Bare hand contact making sandwiches. Absolutely no glove use or barrier between bare hands when assembling the sandwich with various meats/ingredients.
1717,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52817,THE COOKED MEAT WAS SERVED COLD.  THE COOKED RICE WAS DRIED OUT AND LOOKED LIKE OLD RICE HAD BEEN COMBINED WITH NEW RICE.   THEY WERE VERY DISAPPOINTED WITH THE TEMPERATURE OF THE FOOD.
1718,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",95186,FBI
1719,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",116733,Jack Daniels flat iron steak served rotten. Have been sick to my stomach since tasting it. Manager said it was all new cut steaks today but refused to taste or sell what as served.
1720,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",104742,SUSPECT FOODBORNE ILLNESS
1721,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",126870,"Buffet bar is not working. Cooked chicken and pork are cold to touch. 
DoO: 07/02/2015 @ 1315"
1722,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",61830,COOK WAS WEARING A BAND AID ON HIS FINGER WITHOUT GLOVE ON SAME HAND WHILE COOKING.
1723,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    21  32  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",81834,Pizza delivered with cockroaches in the box.
1724,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132418,Jarrett's Java Express operating without permit for 8 years. Location is 3042 E 3300 S. Bonnie Catten would like to go out with you.
1725,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52886,PUBIC HAIR WAS FOUND IN FOOD.
1726,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",103672,Suspect Foodborne Illness
1727,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",57501,HIS TONGUE GOT NUMB WHILE HE WAS EATING HIS HAMBURGER.  HE WATCHED THE EMPLOYEES ON TWO OCCASIONS AND THEY ARE NOT CHANGING THEIR GLOVES BETWEEN USING CHEMICALS AND PREPARING FOOD.
1728,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",76405,A ROTISSERIE CHICKEN MACHINE IS OUTSIDE AND THERE IS NO TEMPERATURE CONTROL.
1729,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",83288,Employees are not washing dishes before reusing them. Dishes are not sanitary.
1730,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",126186,"Hundreds of flies in the facility. 
DoO: 06/08/2015 @ 1200"
1731,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",112716,Restaurant and restroom were not clean. Utensils were dirty. My daughter got food poisoning from her dinner.
1732,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",61766,LACK OF PROPER POT WASHING TECHNIQUES
1733,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",142467,Long beard with no hair restraint. No manager onsite.
1734,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",140145,"Date occurred: 12/15/16  Time: 1:00pm
Employee is forced to start work shift at 1:00 p.m. with a persistant cough over exposed food (donuts)."
1735,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",69301,AN EMPLOYEE ADMITTED TO A CUSTOMER THAT THERE IS NO RUNNING WATER AT THE ESTABLISHMENT ON 5/18/08.
1736,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",125421,"Dumpster is uncovered leaking and trash is on the ground.
DoO: 05/11/2015"
1737,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     9  12  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",122089,Possible FBI.
1738,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53973,THE SAME SINK IS USED FOR HANDWASHING AND PREPARING BOTTLES. THE 3 COMPARTMENT SINK IS NOT BEING USED PROPERLY. THERE IS A DOG LIVING INSIDE THATDEFACATES AND URINATES EVERYWHERE.
1739,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",108391,"No date or time of occurrance.
Hot foods are not served hot. All foods for students, regardless of whether they contain meat or fish, are kept on open counters near the serving window. There are no steam tables or other devices for keeping the meats or other hot foods hot until they are served."
1740,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",44371,"CECIE, A FRIEND OF ANNIE'S,  WQ/HW,CALLED IN TODAY STATING THAT THE FOUNTAIN DRINK MACHINE MUST BE DIRTY INSIDE AS SOME KIND OF BLACK SUBSTANCE (SPECKS) FLOAT IN THEIR FOUNTAIN DRINKS. THIS HAS HAPPENED MORE THAN ONCE.  CECIE SAID THAT THE CLERKS IN THE FUEL CENTER BOOTH SAY THAT ALBERTSON;S OWNS THE CENTERS BUT PEPSI  IS IN CHARGE OF THE FOUNTAIN DRINK MACHINE.  IT APPEARS THAT NO ONE WANTS TO TAKE RESPONSIBILITY FOR CLEANING THE MACHINE.

4/20/04 NO VISIBLE MILDEW.  COKE COMPANY SHOWED WORKERS HOW TO CLEAN NOZZLES."
1741,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  epi  fbi
1        T1       Target    16  19  fbi  fbi
2        T2       Target    55  58  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84736,EPI requests an FBI investigation based on two suspect FBI's within 14 days.
1742,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54879,"COMPLAINANT ATE A BREAKFAST BURGER AND ORANGE JUICE.  COMPLAINANT STATED THAT 20 MINUTES LATER, THREW UP AND THAT FOOD MAY HAVE HAD A CHEMICAL OR CLEANER TASTE TO IT."
1743,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",147197,Cockroaches cooked into the onion rings.
1744,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129891,Food employees are carting food from a home residence into the restaurant. The employee's address in the area is 141 E 3350 S.
1745,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",72374,"CUSTOMER SAW RAW FISH, SUSHI AND SHASHIMI WAS ON THE CONVEYOR BELT AND NO NEW PRODUCT WAS EVER PLACED ON THE BELT, THEY ASKED FOR FRESH PRODUCT AND THE CHEF REFUSED AND CONTINUED MAKING FRESH SUSHI AND PLACING IT IN THE FRIDGE MOST OF THE TIME THE CHEF WAS IN THE KITCHEN WATCHING THE OLYMPICS."
1746,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",58859,SEE ATTACHED LETTER
1747,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",44903,"AMBER HELD HER WEDDING LUNCHEON AT RIVERS.  ONE OF THE  MENU CHOICES WAS BONELESS/SKINLESS CHICKEN.  SHE BIT INTO THE CHICKEN BREAKING HER BACK TOOTH (#14).  THE HOSTESS PLACED THE BROKEN TOOTH AND DEBRIS FROM THE CHICKEN INTO A PLASTIC BAG AND HUSTLED IT AWAY.  HER MOUTH WAS BLEEDING AND THEY APOLOGIZED, GAVE HER A FREE DINNER, AND HAD HER COMPLETE PAPERWORK TO FILE A CLAIM.  SHE HAS MADE NUMEROUS CALLS FOR REIMBURSEMENT TO MR RANDALL CROCKEN AND JAN ROBERTS OF THE CLAIMS DEPARTMENT.  THEY REFUSE TO REIMBURSE HER AND HAVE, AT THIS POINT, LOST HER TOOTH.  SHE REQUESTED THAT A COMPLAINT BE FILED WITH THE HEALTH DEPARTMENT.  THIS COMPLAINT OCCURRED 10/6/2002 AROUND 4:00 PM."
